Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,26000.0,26650.0,25700.0,26650.0,26334.615234375,45483.0
2022-10-28,26650.0,26900.0,26050.0,26550.0,26235.798828125,33892.0
2022-10-31,26700.0,27050.0,26200.0,26850.0,26532.248046875,33428.0
2022-11-01,27000.0,27250.0,26350.0,27250.0,26927.515625,26120.0
2022-11-02,27400.0,27950.0,26950.0,27350.0,27026.33203125,37304.0
2022-11-03,26700.0,27650.0,26550.0,27650.0,27322.78125,20437.0
2022-11-04,27600.0,28300.0,27000.0,28050.0,27718.046875,28467.0
2022-11-07,28100.0,28200.0,27550.0,27800.0,27471.005859375,17493.0
2022-11-08,28050.0,28300.0,27600.0,27950.0,27619.23046875,49732.0
2022-11-09,28300.0,28400.0,27300.0,27400.0,27075.740234375,40548.0
2022-11-10,27800.0,28450.0,27250.0,27850.0,27520.4140625,28854.0
2022-11-11,28950.0,28950.0,27850.0,28750.0,28409.763671875,39107.0
2022-11-14,28750.0,30550.0,28200.0,29150.0,28805.029296875,107024.0
2022-11-15,29700.0,30000.0,29000.0,29550.0,29200.294921875,55063.0
2022-11-16,29450.0,30400.0,29400.0,29750.0,29397.9296875,67003.0
2022-11-17,29150.0,29850.0,28900.0,29600.0,29249.703125,41078.0
2022-11-18,29900.0,30200.0,29400.0,29700.0,29348.521484375,43555.0
2022-11-21,29700.0,30150.0,29550.0,29950.0,29595.5625,35241.0
2022-11-22,29900.0,30000.0,29050.0,29200.0,28854.4375,35388.0
2022-11-23,29200.0,29500.0,28050.0,28950.0,28607.396484375,52164.0
2022-11-24,29050.0,29450.0,28550.0,28850.0,28508.580078125,34361.0
2022-11-25,28850.0,29150.0,28650.0,29100.0,28755.62109375,30170.0
2022-11-28,29100.0,29350.0,28750.0,28800.0,28459.171875,33506.0
2022-11-29,29400.0,30400.0,29150.0,30400.0,30040.236328125,191514.0
2022-11-30,30100.0,30700.0,30050.0,30400.0,30040.236328125,64443.0
2022-12-01,31000.0,31050.0,30400.0,30500.0,30139.052734375,51173.0
2022-12-02,30500.0,30750.0,29550.0,30250.0,29892.01171875,36356.0
2022-12-05,30300.0,31650.0,30300.0,31450.0,31077.810546875,171359.0
2022-12-06,31450.0,31550.0,30100.0,30450.0,30089.64453125,83380.0
2022-12-07,30000.0,31400.0,29500.0,31350.0,30978.994140625,163452.0
2022-12-08,31400.0,32000.0,30400.0,31100.0,30731.953125,299178.0
2022-12-09,31250.0,31950.0,30400.0,31700.0,31324.8515625,238642.0
2022-12-12,31350.0,33300.0,31000.0,32900.0,32510.650390625,299296.0
2022-12-13,32900.0,33300.0,32350.0,32450.0,32065.9765625,112807.0
2022-12-14,32700.0,33300.0,32200.0,32200.0,31818.935546875,100970.0
2022-12-15,32150.0,32850.0,31950.0,32150.0,31769.52734375,54960.0
2022-12-16,31600.0,32950.0,31400.0,32250.0,31868.34375,73546.0
2022-12-19,32500.0,33950.0,32050.0,32900.0,32510.650390625,186017.0
2022-12-20,33250.0,33350.0,32250.0,32250.0,31868.34375,84138.0
2022-12-21,32350.0,33600.0,32350.0,33050.0,32658.875,133928.0
