Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,17150.0,17350.0,16750.0,17050.0,16566.998046875,132409.0
2022-12-09,17200.0,17650.0,17050.0,17400.0,16907.08203125,75272.0
2022-12-12,17200.0,17350.0,16950.0,17100.0,16615.580078125,30185.0
2022-12-13,17200.0,18150.0,17100.0,17950.0,17441.501953125,57549.0
2022-12-14,17850.0,18250.0,17650.0,17950.0,17441.501953125,43174.0
2022-12-15,17850.0,17950.0,17650.0,17750.0,17247.16796875,27649.0
2022-12-16,17300.0,17650.0,17250.0,17300.0,16809.916015625,35564.0
2022-12-19,17300.0,17600.0,17050.0,17300.0,16809.916015625,14165.0
2022-12-20,17300.0,17300.0,16700.0,16700.0,16226.912109375,40586.0
2022-12-21,16850.0,17050.0,16600.0,17000.0,16518.4140625,26318.0
2022-12-22,17050.0,17600.0,17050.0,17400.0,16907.08203125,59247.0
2022-12-23,17100.0,17200.0,16850.0,16850.0,16372.6630859375,58399.0
2022-12-26,16900.0,17550.0,16750.0,17450.0,16955.666015625,51124.0
2022-12-27,17450.0,17900.0,17450.0,17650.0,17150.0,80035.0
2022-12-28,17100.0,17400.0,16550.0,16600.0,16600.0,104043.0
2022-12-29,16450.0,16450.0,15650.0,15700.0,15700.0,81620.0
2023-01-02,15800.0,15950.0,15200.0,15700.0,15700.0,50074.0
2023-01-03,15600.0,15900.0,15200.0,15650.0,15650.0,49213.0
2023-01-04,15500.0,16650.0,15500.0,16550.0,16550.0,56007.0
2023-01-05,16600.0,16900.0,16250.0,16500.0,16500.0,40819.0
2023-01-06,16400.0,17050.0,16350.0,17050.0,17050.0,68854.0
2023-01-09,17200.0,17500.0,17150.0,17400.0,17400.0,47864.0
2023-01-10,17100.0,17600.0,17050.0,17350.0,17350.0,49384.0
2023-01-11,17600.0,17750.0,17400.0,17500.0,17500.0,35421.0
2023-01-12,17550.0,17600.0,17100.0,17250.0,17250.0,41773.0
2023-01-13,17400.0,17650.0,17250.0,17250.0,17250.0,30672.0
2023-01-16,17350.0,17450.0,17250.0,17450.0,17450.0,18172.0
2023-01-17,17300.0,17600.0,16900.0,16900.0,16900.0,36151.0
2023-01-18,16900.0,17200.0,16800.0,17200.0,17200.0,29226.0
2023-01-19,16950.0,17400.0,16800.0,17300.0,17300.0,53489.0
2023-01-20,17100.0,17550.0,17100.0,17250.0,17250.0,25564.0
2023-01-25,17520.0,17870.0,17520.0,17680.0,17680.0,176334.0
2023-01-26,17700.0,17890.0,17500.0,17680.0,17680.0,37846.0
2023-01-27,17990.0,17990.0,17700.0,17910.0,17910.0,47365.0
2023-01-30,18020.0,18240.0,17870.0,17960.0,17960.0,72342.0
2023-01-31,17850.0,18080.0,17620.0,17650.0,17650.0,49489.0
