Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,28600.0,28650.0,27200.0,27950.0,27560.603515625,397685.0
2022-10-28,27600.0,27750.0,26450.0,26550.0,26180.109375,455034.0
2022-10-31,27000.0,27450.0,26700.0,27350.0,26968.962890625,141259.0
2022-11-01,27350.0,27900.0,27000.0,27900.0,27511.30078125,156635.0
2022-11-02,27400.0,27600.0,26800.0,26900.0,26525.232421875,236363.0
2022-11-03,26300.0,27150.0,26150.0,27050.0,26673.142578125,148305.0
2022-11-04,26650.0,27000.0,25850.0,26200.0,25834.984375,326551.0
2022-11-07,26400.0,27200.0,26300.0,27150.0,26771.75,181339.0
2022-11-08,27250.0,28250.0,27100.0,28150.0,27757.818359375,239125.0
2022-11-09,28300.0,28750.0,27900.0,28400.0,28004.333984375,175719.0
2022-11-10,27900.0,28150.0,27550.0,27900.0,27511.30078125,145336.0
2022-11-11,29200.0,29400.0,28550.0,29100.0,28694.58203125,355017.0
2022-11-14,29600.0,29600.0,28700.0,29050.0,28645.279296875,215257.0
2022-11-15,29050.0,29800.0,28950.0,29750.0,29335.52734375,206129.0
2022-11-16,29750.0,30150.0,29400.0,29900.0,29483.4375,156994.0
2022-11-17,29450.0,29950.0,29400.0,29900.0,29483.4375,89696.0
2022-11-18,29900.0,30200.0,29200.0,29250.0,28842.4921875,168130.0
2022-11-21,29300.0,29300.0,28200.0,28600.0,28201.548828125,165313.0
2022-11-22,28200.0,28500.0,27700.0,28100.0,27708.513671875,110027.0
2022-11-23,28350.0,28900.0,28300.0,28750.0,28349.458984375,89825.0
2022-11-24,29000.0,29750.0,29000.0,29600.0,29187.6171875,126814.0
2022-11-25,30100.0,30100.0,29100.0,29100.0,28694.58203125,137040.0
2022-11-28,28950.0,28950.0,28050.0,28350.0,27955.03125,102539.0
2022-11-29,28000.0,29400.0,28000.0,29000.0,28595.9765625,123942.0
2022-11-30,28850.0,29150.0,28450.0,28950.0,28546.671875,98166.0
2022-12-01,29550.0,29900.0,29400.0,29850.0,29434.1328125,186501.0
2022-12-02,29600.0,29750.0,29150.0,29500.0,29089.009765625,105401.0
2022-12-05,29650.0,30450.0,29350.0,30150.0,29729.955078125,177837.0
2022-12-06,29700.0,29850.0,29050.0,29300.0,28891.796875,171856.0
2022-12-07,29050.0,29750.0,28700.0,29500.0,29089.009765625,104611.0
2022-12-08,29700.0,30400.0,29600.0,29750.0,29335.52734375,212487.0
2022-12-09,30100.0,30850.0,29550.0,30600.0,30173.685546875,233545.0
2022-12-12,30250.0,30250.0,29050.0,29250.0,28842.4921875,208575.0
2022-12-13,29400.0,29550.0,28400.0,28900.0,28497.369140625,148436.0
2022-12-14,29100.0,30500.0,29000.0,30400.0,29976.470703125,207968.0
2022-12-15,30050.0,30550.0,29700.0,30450.0,30025.775390625,156935.0
2022-12-16,29700.0,30300.0,29500.0,29900.0,29483.4375,184200.0
2022-12-19,29700.0,30500.0,29250.0,30250.0,29828.560546875,97910.0
2022-12-20,29900.0,29950.0,28650.0,29000.0,28595.9765625,149222.0
2022-12-21,29350.0,29500.0,28650.0,29100.0,28694.58203125,77691.0
2022-12-22,29350.0,30450.0,29250.0,30350.0,29927.16796875,206961.0
2022-12-23,29800.0,30400.0,29200.0,30150.0,29729.955078125,200141.0
