Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,8120.0,8240.0,8030.0,8130.0,8130.0,98822.0
2022-10-28,8170.0,8170.0,7880.0,7880.0,7880.0,119345.0
2022-10-31,8000.0,8090.0,7920.0,8020.0,8020.0,109465.0
2022-11-01,7940.0,8100.0,7930.0,8080.0,8080.0,88249.0
2022-11-02,8000.0,8080.0,7930.0,8000.0,8000.0,93908.0
2022-11-03,7830.0,8010.0,7780.0,7930.0,7930.0,112988.0
2022-11-04,7900.0,7930.0,7660.0,7880.0,7880.0,120648.0
2022-11-07,7890.0,8150.0,7880.0,8010.0,8010.0,109856.0
2022-11-08,7990.0,8320.0,7990.0,8300.0,8300.0,186960.0
2022-11-09,8310.0,8380.0,8230.0,8230.0,8230.0,150735.0
2022-11-10,8190.0,8190.0,7990.0,8020.0,8020.0,136202.0
2022-11-11,8480.0,8520.0,8310.0,8460.0,8460.0,304600.0
2022-11-14,8460.0,8470.0,8320.0,8320.0,8320.0,126954.0
2022-11-15,8320.0,8740.0,8320.0,8720.0,8720.0,249123.0
2022-11-16,8720.0,8910.0,8560.0,8700.0,8700.0,302436.0
2022-11-17,8580.0,8600.0,8430.0,8470.0,8470.0,171299.0
2022-11-18,8480.0,8650.0,8320.0,8320.0,8320.0,203103.0
2022-11-21,8330.0,8390.0,8010.0,8080.0,8080.0,187597.0
2022-11-22,8130.0,8130.0,7920.0,7950.0,7950.0,146645.0
2022-11-23,8050.0,8150.0,8000.0,8150.0,8150.0,126877.0
2022-11-24,8170.0,8320.0,8000.0,8300.0,8300.0,107065.0
2022-11-25,8340.0,8350.0,8130.0,8140.0,8140.0,99748.0
2022-11-28,8130.0,8130.0,7820.0,7830.0,7830.0,200816.0
2022-11-29,7810.0,7940.0,7750.0,7910.0,7910.0,104312.0
2022-11-30,7830.0,7940.0,7750.0,7940.0,7940.0,458050.0
2022-12-01,8140.0,8230.0,7980.0,8070.0,8070.0,225239.0
2022-12-02,8030.0,8030.0,7840.0,7860.0,7860.0,147112.0
2022-12-05,7840.0,8010.0,7790.0,7840.0,7840.0,120630.0
2022-12-06,7750.0,7800.0,7680.0,7730.0,7730.0,113236.0
2022-12-07,7680.0,7720.0,7560.0,7610.0,7610.0,122718.0
2022-12-08,7590.0,7640.0,7450.0,7450.0,7450.0,172593.0
2022-12-09,7520.0,7690.0,7480.0,7560.0,7560.0,117922.0
2022-12-12,7570.0,7610.0,7410.0,7440.0,7440.0,92916.0
2022-12-13,7460.0,7530.0,7410.0,7470.0,7470.0,79384.0
2022-12-14,7470.0,7710.0,7470.0,7680.0,7680.0,107659.0
2022-12-15,7630.0,7680.0,7520.0,7540.0,7540.0,75877.0
2022-12-16,7400.0,7420.0,7320.0,7350.0,7350.0,114949.0
2022-12-19,7330.0,7460.0,7270.0,7360.0,7360.0,52454.0
2022-12-20,7310.0,7350.0,7140.0,7200.0,7200.0,132944.0
2022-12-21,7290.0,7290.0,7150.0,7200.0,7200.0,62732.0
2022-12-22,7210.0,7350.0,7210.0,7350.0,7350.0,134643.0
2022-12-23,7240.0,7240.0,7050.0,7050.0,7050.0,198091.0
2022-12-26,7060.0,7150.0,6940.0,7110.0,7110.0,137520.0
2022-12-27,7080.0,7280.0,7080.0,7270.0,7270.0,151241.0
2022-12-28,7140.0,7140.0,6880.0,6900.0,6900.0,245330.0
2022-12-29,6890.0,6900.0,6560.0,6590.0,6590.0,233593.0
2023-01-02,6670.0,6760.0,6460.0,6460.0,6460.0,126254.0
2023-01-03,6430.0,6650.0,6300.0,6570.0,6570.0,142854.0
2023-01-04,6570.0,6870.0,6500.0,6810.0,6810.0,170306.0
2023-01-05,6880.0,6890.0,6700.0,6740.0,6740.0,111630.0
2023-01-06,6640.0,7070.0,6640.0,7000.0,7000.0,227391.0
2023-01-09,7090.0,7160.0,7000.0,7160.0,7160.0,169553.0
2023-01-10,7160.0,7190.0,7060.0,7090.0,7090.0,155152.0
2023-01-11,7150.0,7260.0,7150.0,7230.0,7230.0,135160.0
2023-01-12,7290.0,7290.0,7110.0,7150.0,7150.0,121610.0
2023-01-13,7170.0,7250.0,7100.0,7150.0,7150.0,110106.0
2023-01-16,7230.0,7260.0,7150.0,7200.0,7200.0,84572.0
2023-01-17,7210.0,7220.0,7090.0,7090.0,7090.0,92765.0
2023-01-18,7090.0,7140.0,7030.0,7130.0,7130.0,101369.0
2023-01-19,7130.0,7150.0,7000.0,7100.0,7100.0,72042.0
2023-01-20,7040.0,7200.0,7040.0,7110.0,7110.0,79681.0
2023-01-25,7240.0,7380.0,7230.0,7360.0,7360.0,530766.0
2023-01-26,7370.0,7490.0,7250.0,7410.0,7410.0,222581.0
2023-01-27,7410.0,7420.0,7330.0,7340.0,7340.0,188858.0
2023-01-30,7330.0,7390.0,7260.0,7310.0,7310.0,115586.0
2023-01-31,7260.0,7390.0,7260.0,7310.0,7310.0,109549.0
2023-02-01,7380.0,7500.0,7330.0,7350.0,7350.0,154176.0
2023-02-02,7510.0,7620.0,7450.0,7560.0,7560.0,255531.0
2023-02-03,7570.0,7570.0,7460.0,7480.0,7480.0,127378.0
2023-02-06,7450.0,7520.0,7360.0,7400.0,7400.0,156590.0
2023-02-07,7370.0,7740.0,7370.0,7720.0,7720.0,336090.0
2023-02-08,7800.0,7850.0,7690.0,7810.0,7810.0,303202.0
2023-02-09,7750.0,8030.0,7630.0,7990.0,7990.0,312434.0
2023-02-10,7920.0,7950.0,7790.0,7820.0,7820.0,223041.0
2023-02-13,7820.0,7860.0,7620.0,7760.0,7760.0,196418.0
2023-02-14,7800.0,8150.0,7800.0,8100.0,8100.0,364751.0
2023-02-15,8150.0,8230.0,7810.0,7840.0,7840.0,282443.0
2023-02-16,7900.0,8160.0,7900.0,8080.0,8080.0,184979.0
2023-02-17,7930.0,7960.0,7800.0,7830.0,7830.0,218234.0
2023-02-20,7850.0,7920.0,7620.0,7890.0,7890.0,180083.0
