Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,61000.0,62200.0,60300.0,61200.0,58772.74609375,204969.0
2022-12-09,62100.0,64000.0,61800.0,63500.0,60981.5234375,193980.0
2022-12-12,63400.0,64900.0,63300.0,63700.0,61173.58984375,110658.0
2022-12-13,64300.0,64600.0,62700.0,62700.0,60213.25,89818.0
2022-12-14,63300.0,64700.0,62800.0,64400.0,61845.828125,138628.0
2022-12-15,64000.0,64600.0,62800.0,63000.0,60501.3515625,88125.0
2022-12-16,62000.0,62600.0,61700.0,62000.0,59541.01171875,104476.0
2022-12-19,62100.0,62900.0,61700.0,62600.0,60117.21875,57102.0
2022-12-20,61900.0,62400.0,60100.0,60400.0,58004.47265625,148269.0
2022-12-21,60800.0,61100.0,59000.0,59400.0,57044.1328125,126134.0
2022-12-22,60000.0,61000.0,59700.0,60900.0,58484.640625,90139.0
2022-12-23,59700.0,60200.0,58100.0,58100.0,55795.69140625,142089.0
2022-12-26,58200.0,58700.0,57400.0,58500.0,56179.828125,101774.0
2022-12-27,58500.0,61600.0,58500.0,61500.0,59060.84375,239660.0
2022-12-28,60400.0,62100.0,59700.0,60700.0,59551.3828125,179693.0
2022-12-29,62300.0,63900.0,59500.0,59600.0,58472.1953125,251710.0
2023-01-02,60300.0,60600.0,57300.0,57500.0,56411.93359375,122151.0
2023-01-03,57600.0,59000.0,56500.0,58300.0,57196.796875,124864.0
2023-01-04,57700.0,60300.0,57400.0,59600.0,58472.1953125,103577.0
2023-01-05,59900.0,61200.0,59400.0,60100.0,58962.734375,114402.0
2023-01-06,59400.0,61300.0,59400.0,60500.0,59355.16796875,78432.0
2023-01-09,61300.0,62000.0,61200.0,61800.0,60630.56640625,82421.0
2023-01-10,62000.0,62700.0,61300.0,61500.0,60336.2421875,88158.0
2023-01-11,62100.0,63300.0,61700.0,62700.0,61513.53515625,120649.0
2023-01-12,63500.0,63600.0,62400.0,63000.0,61807.859375,89264.0
2023-01-13,63500.0,63900.0,62700.0,63100.0,61905.96875,74328.0
2023-01-16,63700.0,65800.0,63600.0,65100.0,63868.12109375,249476.0
2023-01-17,65300.0,65300.0,63400.0,63700.0,62494.61328125,115645.0
2023-01-18,64900.0,65300.0,63500.0,64300.0,63083.2578125,124589.0
2023-01-19,63600.0,64700.0,63200.0,64200.0,62985.15234375,63369.0
2023-01-20,63700.0,64700.0,63500.0,64200.0,62985.15234375,83537.0
2023-01-25,65300.0,66100.0,64700.0,66000.0,64751.08984375,421683.0
2023-01-26,66100.0,67600.0,65300.0,66200.0,64947.3046875,155376.0
2023-01-27,66300.0,66600.0,65000.0,65200.0,63966.23046875,127919.0
2023-01-30,65400.0,66500.0,64900.0,65200.0,63966.23046875,91323.0
2023-01-31,64800.0,66500.0,64200.0,66300.0,65045.4140625,104107.0
2023-02-01,66800.0,66800.0,65700.0,66200.0,64947.3046875,65389.0
2023-02-02,67200.0,67600.0,66400.0,66800.0,65535.953125,118412.0
2023-02-03,67400.0,68300.0,66800.0,67100.0,65830.2734375,129698.0
2023-02-06,66800.0,67500.0,65100.0,65200.0,63966.23046875,100380.0
2023-02-07,65400.0,66300.0,65300.0,66100.0,64849.19921875,70004.0
2023-02-08,66900.0,67600.0,66400.0,66600.0,65339.73828125,96500.0
2023-02-09,66700.0,66900.0,64800.0,66500.0,65241.62890625,115298.0
2023-02-10,68700.0,68800.0,64000.0,64700.0,63475.69140625,330771.0
2023-02-13,64700.0,64900.0,60200.0,60600.0,59453.2734375,363336.0
2023-02-14,61400.0,74700.0,61100.0,67600.0,66320.8125,3093228.0
2023-02-15,68200.0,68500.0,63700.0,64500.0,63279.4765625,589946.0
2023-02-16,66300.0,75800.0,65700.0,72400.0,71029.984375,2873437.0
2023-02-17,70600.0,71400.0,69400.0,69500.0,68184.859375,507315.0
2023-02-20,70500.0,71700.0,69200.0,71000.0,69656.4765625,402339.0
2023-02-21,71200.0,72000.0,69700.0,70400.0,69067.828125,254497.0
2023-02-22,68800.0,70200.0,67700.0,68100.0,66811.3515625,272899.0
2023-02-23,68600.0,69800.0,67700.0,68900.0,67596.2109375,163585.0
2023-02-24,69500.0,70600.0,67700.0,68100.0,66811.3515625,214706.0
2023-02-27,67700.0,68200.0,66200.0,66700.0,65437.84375,151083.0
2023-02-28,67000.0,69300.0,66800.0,68300.0,67007.5703125,162867.0
2023-03-02,68600.0,68700.0,67000.0,67200.0,65928.3828125,146714.0
2023-03-03,68000.0,68600.0,66900.0,67100.0,65830.2734375,136469.0
2023-03-06,67900.0,68800.0,67600.0,68400.0,67105.6796875,132402.0
2023-03-07,70100.0,70200.0,68100.0,68600.0,67301.890625,207436.0
2023-03-08,67900.0,71400.0,67700.0,69000.0,67694.3203125,382328.0
2023-03-09,69000.0,69100.0,66400.0,68000.0,66713.2421875,246210.0
2023-03-10,67200.0,68700.0,66000.0,66000.0,64751.08984375,220447.0
2023-03-13,67100.0,69800.0,66900.0,69200.0,67890.5390625,410938.0
2023-03-14,70500.0,70900.0,67800.0,67800.0,66517.03125,348159.0
2023-03-15,69600.0,70000.0,67300.0,67600.0,66320.8125,235937.0
2023-03-16,67700.0,68300.0,65100.0,67000.0,65732.171875,203960.0
2023-03-17,67600.0,73800.0,67500.0,73800.0,72403.4921875,582055.0
2023-03-20,72700.0,73700.0,70500.0,70500.0,69165.9375,340713.0
2023-03-21,73100.0,73400.0,69000.0,69300.0,67988.6484375,354624.0
2023-03-22,70000.0,70400.0,68500.0,69700.0,68381.078125,208674.0
2023-03-23,69100.0,69100.0,66900.0,67100.0,65830.2734375,275920.0
2023-03-24,67600.0,70300.0,67000.0,69500.0,68184.859375,253847.0
2023-03-27,70200.0,70700.0,68600.0,68700.0,67400.0,200813.0
2023-03-28,68600.0,70500.0,68300.0,68700.0,67400.0,146846.0
2023-03-29,69800.0,72500.0,69100.0,71500.0,70147.015625,383998.0
2023-03-30,71700.0,73400.0,71000.0,72700.0,71324.3046875,261931.0
2023-03-31,72900.0,72900.0,70700.0,72300.0,70931.875,230218.0
2023-04-03,72800.0,73600.0,71700.0,72800.0,71422.4140625,186387.0
2023-04-04,72800.0,79700.0,72800.0,77200.0,75739.15625,835031.0
2023-04-05,77000.0,77900.0,75600.0,75800.0,74365.6484375,251558.0
2023-04-06,76300.0,76400.0,72900.0,73100.0,71716.7421875,292766.0
2023-04-07,75300.0,75800.0,73700.0,74500.0,73090.25,202018.0
2023-04-10,73700.0,74200.0,71500.0,72100.0,70735.6640625,242193.0
2023-04-11,72400.0,73200.0,71600.0,72700.0,71324.3046875,122719.0
2023-04-12,73200.0,74600.0,72100.0,74600.0,73188.3515625,155928.0
2023-04-13,74400.0,77300.0,73700.0,77000.0,75542.9375,240055.0
2023-04-14,77500.0,78500.0,75700.0,75800.0,74365.6484375,258626.0
2023-04-17,76600.0,78200.0,74400.0,75700.0,74267.5390625,220573.0
2023-04-18,75700.0,76700.0,73800.0,73900.0,72501.6015625,190197.0
2023-04-19,74800.0,75600.0,73100.0,73200.0,71814.84375,194437.0
2023-04-20,73000.0,73300.0,71500.0,71600.0,70245.125,164148.0
2023-04-21,71400.0,72000.0,70500.0,71000.0,69656.4765625,104119.0
2023-04-24,70300.0,71300.0,69500.0,69500.0,68184.859375,110075.0
2023-04-25,69500.0,70200.0,67500.0,68200.0,66909.4609375,138132.0
2023-04-26,68000.0,69100.0,67000.0,67800.0,66517.03125,122242.0
2023-04-27,68400.0,68400.0,66900.0,67800.0,66517.03125,104521.0
2023-04-28,68600.0,70400.0,67900.0,68400.0,67105.6796875,158856.0
2023-05-02,68500.0,70400.0,67500.0,69700.0,68381.078125,87169.0
2023-05-03,69100.0,71200.0,69000.0,70600.0,69264.046875,92729.0
2023-05-04,70500.0,70600.0,69100.0,70100.0,68773.5078125,61923.0
