Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,7060.0,7340.0,7040.0,7260.0,7228.58251953125,1530007.0
2022-10-28,7230.0,7450.0,7080.0,7140.0,7109.10205078125,2065573.0
2022-10-31,7290.0,7500.0,7200.0,7430.0,7397.8466796875,2636636.0
2022-11-01,7360.0,7570.0,7200.0,7500.0,7467.5439453125,2871957.0
2022-11-02,7630.0,8240.0,7220.0,7270.0,7238.5390625,12030170.0
2022-11-03,7060.0,7840.0,7060.0,7670.0,7636.80810546875,5797660.0
2022-11-04,7750.0,7870.0,7540.0,7560.0,7527.2841796875,2606634.0
2022-11-07,7610.0,7910.0,7440.0,7810.0,7776.20263671875,2650590.0
2022-11-08,7840.0,7840.0,7550.0,7620.0,7587.0244140625,1670549.0
2022-11-09,7640.0,7710.0,7540.0,7660.0,7626.8515625,1407834.0
2022-11-10,7580.0,7720.0,7440.0,7440.0,7407.8037109375,1203167.0
2022-11-11,7610.0,7740.0,7430.0,7460.0,7427.716796875,1473410.0
2022-11-14,7530.0,7740.0,7520.0,7640.0,7606.93798828125,2077653.0
2022-11-15,7640.0,7650.0,7330.0,7410.0,7377.93359375,1263785.0
2022-11-16,7430.0,7440.0,7140.0,7230.0,7198.71240234375,985425.0
2022-11-17,7230.0,7370.0,7160.0,7220.0,7188.755859375,700040.0
2022-11-18,7270.0,7310.0,7100.0,7120.0,7089.1884765625,503552.0
2022-11-21,7130.0,7420.0,7050.0,7240.0,7208.6689453125,1168101.0
2022-11-22,7320.0,7380.0,7130.0,7140.0,7109.10205078125,574458.0
2022-11-23,7220.0,7390.0,7170.0,7310.0,7278.3662109375,795980.0
2022-11-24,7430.0,7640.0,7350.0,7470.0,7437.673828125,2015565.0
2022-11-25,7500.0,7660.0,7450.0,7500.0,7467.5439453125,1023794.0
2022-11-28,7510.0,9570.0,7510.0,9230.0,9190.0576171875,45251390.0
2022-11-29,9110.0,10900.0,8900.0,10050.0,10006.5087890625,42313490.0
2022-11-30,10100.0,11100.0,9940.0,10200.0,10155.859375,18097670.0
2022-12-01,10450.0,11750.0,10150.0,11300.0,11251.099609375,22305480.0
2022-12-02,10950.0,11000.0,9660.0,9770.0,9727.720703125,16491790.0
2022-12-05,9710.0,9950.0,9420.0,9620.0,9578.3701171875,6729869.0
2022-12-06,9540.0,10050.0,9490.0,9530.0,9488.7587890625,9373311.0
2022-12-07,9730.0,9960.0,9500.0,9500.0,9458.888671875,6578676.0
2022-12-08,9390.0,9430.0,9030.0,9170.0,9130.3173828125,4256648.0
2022-12-09,9240.0,9260.0,8760.0,8790.0,8751.9619140625,3893229.0
2022-12-12,8780.0,8930.0,8640.0,8710.0,8672.3076171875,2210577.0
2022-12-13,8810.0,9120.0,8540.0,8580.0,8542.8701171875,5327219.0
2022-12-14,8610.0,9020.0,8560.0,8820.0,8781.83203125,3751702.0
2022-12-15,8750.0,8770.0,8400.0,8410.0,8373.60546875,2284909.0
2022-12-16,8200.0,8520.0,8200.0,8350.0,8313.865234375,1800792.0
2022-12-19,8350.0,8970.0,8350.0,8600.0,8562.7841796875,6571235.0
2022-12-20,8550.0,8860.0,8300.0,8350.0,8313.865234375,3790523.0
2022-12-21,9500.0,10150.0,9110.0,9200.0,9160.1875,32580120.0
2022-12-22,9590.0,10200.0,9310.0,9470.0,9429.0185546875,20511180.0
2022-12-23,9260.0,9270.0,8700.0,8700.0,8662.3505859375,4803674.0
2022-12-26,8560.0,8710.0,8400.0,8410.0,8373.60546875,3587421.0
2022-12-27,8520.0,8970.0,8400.0,8550.0,8513.0,7014622.0
2022-12-28,8430.0,8620.0,8300.0,8320.0,8320.0,2093047.0
2022-12-29,8280.0,8360.0,7990.0,7990.0,7990.0,2022034.0
2023-01-02,7990.0,8180.0,7650.0,7710.0,7710.0,2163599.0
2023-01-03,7730.0,7880.0,7580.0,7740.0,7740.0,1834495.0
2023-01-04,7670.0,7820.0,7550.0,7760.0,7760.0,1374910.0
2023-01-05,7760.0,7830.0,7490.0,7540.0,7540.0,1383652.0
2023-01-06,7500.0,7760.0,7420.0,7570.0,7570.0,1616271.0
2023-01-09,7660.0,7910.0,7620.0,7800.0,7800.0,2062273.0
2023-01-10,7820.0,7920.0,7640.0,7710.0,7710.0,1397471.0
2023-01-11,7770.0,8000.0,7730.0,7860.0,7860.0,1950828.0
2023-01-12,7940.0,8150.0,7850.0,7990.0,7990.0,2820201.0
2023-01-13,8020.0,8080.0,7910.0,7910.0,7910.0,915474.0
2023-01-16,7960.0,8070.0,7910.0,7970.0,7970.0,1223246.0
2023-01-17,7970.0,8050.0,7710.0,7730.0,7730.0,1341345.0
2023-01-18,7730.0,7780.0,7560.0,7570.0,7570.0,923256.0
2023-01-19,7570.0,7670.0,7520.0,7550.0,7550.0,633426.0
2023-01-20,7520.0,7690.0,7450.0,7600.0,7600.0,714235.0
2023-01-25,7660.0,7710.0,7560.0,7580.0,7580.0,1944717.0
2023-01-26,7550.0,8100.0,7550.0,7960.0,7960.0,4005081.0
2023-01-27,8070.0,8150.0,7880.0,7930.0,7930.0,2579225.0
2023-01-30,7940.0,8100.0,7830.0,7960.0,7960.0,2511098.0
2023-01-31,8960.0,9300.0,8560.0,8610.0,8610.0,22042370.0
2023-02-01,8710.0,9380.0,8690.0,8710.0,8710.0,11203500.0
2023-02-02,8810.0,8830.0,8410.0,8680.0,8680.0,3352546.0
2023-02-03,8710.0,8840.0,8540.0,8830.0,8830.0,3263110.0
2023-02-06,8740.0,9100.0,8710.0,8860.0,8860.0,4140303.0
2023-02-07,8880.0,8960.0,8680.0,8680.0,8680.0,1544999.0
2023-02-08,8740.0,8820.0,8510.0,8510.0,8510.0,1487169.0
2023-02-09,8510.0,8740.0,8400.0,8690.0,8690.0,1965151.0
2023-02-10,8590.0,8610.0,8410.0,8470.0,8470.0,1172393.0
2023-02-13,8570.0,8670.0,8480.0,8520.0,8520.0,1760336.0
2023-02-14,8580.0,8590.0,8420.0,8430.0,8430.0,837856.0
2023-02-15,8500.0,8820.0,8480.0,8510.0,8510.0,2891404.0
2023-02-16,8640.0,9100.0,8600.0,9060.0,9060.0,4903024.0
2023-02-17,8890.0,9120.0,8760.0,8950.0,8950.0,3011296.0
2023-02-20,9030.0,9230.0,8830.0,9170.0,9170.0,3814208.0
2023-02-21,9180.0,9320.0,8980.0,9090.0,9090.0,3113778.0
2023-02-22,8920.0,9000.0,8700.0,8770.0,8770.0,2276636.0
2023-02-23,9020.0,9160.0,8760.0,8770.0,8770.0,3639764.0
2023-02-24,8870.0,8990.0,8470.0,8630.0,8630.0,1585572.0
2023-02-27,8540.0,8780.0,8540.0,8680.0,8680.0,1231110.0
2023-02-28,8690.0,8790.0,8630.0,8650.0,8650.0,1064658.0
2023-03-02,8670.0,8970.0,8670.0,8810.0,8810.0,2040083.0
2023-03-03,8900.0,9100.0,8810.0,8890.0,8890.0,2389155.0
2023-03-06,9130.0,11550.0,9060.0,11550.0,11550.0,46012380.0
2023-03-07,11560.0,13450.0,11550.0,12350.0,12350.0,33873660.0
