Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,8090.0,8180.0,8050.0,8070.0,7799.4970703125,220173.0
2022-10-28,8040.0,8130.0,8020.0,8030.0,7760.837890625,190325.0
2022-10-31,8060.0,8200.0,8040.0,8200.0,7925.1396484375,233684.0
2022-11-01,8220.0,8480.0,8200.0,8480.0,8195.75390625,572202.0
2022-11-02,8400.0,8500.0,8300.0,8350.0,8070.11181640625,286858.0
2022-11-03,8220.0,8420.0,8190.0,8350.0,8070.11181640625,273038.0
2022-11-04,8290.0,8430.0,8210.0,8430.0,8147.43017578125,249134.0
2022-11-07,8430.0,8560.0,8390.0,8490.0,8205.4189453125,234651.0
2022-11-08,8540.0,8840.0,8530.0,8790.0,8495.36328125,595547.0
2022-11-09,8850.0,8950.0,8760.0,8800.0,8505.02734375,505018.0
2022-11-10,8730.0,8800.0,8650.0,8750.0,8456.7041015625,236219.0
2022-11-11,8990.0,9110.0,8750.0,8930.0,8630.669921875,648961.0
2022-11-14,8930.0,8980.0,8740.0,8810.0,8514.6923828125,382358.0
2022-11-15,8780.0,9060.0,8780.0,9010.0,8707.98828125,447368.0
2022-11-16,9070.0,9100.0,8980.0,9010.0,8707.98828125,294751.0
2022-11-17,9000.0,9050.0,8910.0,9020.0,8717.6533203125,245713.0
2022-11-18,9030.0,9210.0,8930.0,8930.0,8630.669921875,396641.0
2022-11-21,8950.0,8970.0,8700.0,8900.0,8601.67578125,380728.0
2022-11-22,8840.0,8900.0,8700.0,8790.0,8495.36328125,211535.0
2022-11-23,8810.0,8880.0,8740.0,8820.0,8524.357421875,197650.0
2022-11-24,8830.0,8920.0,8800.0,8900.0,8601.67578125,174577.0
2022-11-25,8890.0,8940.0,8800.0,8850.0,8553.3515625,135781.0
2022-11-28,8840.0,8840.0,8440.0,8510.0,8224.748046875,388601.0
2022-11-29,8410.0,8720.0,8390.0,8650.0,8360.0556640625,217211.0
2022-11-30,8620.0,8810.0,8560.0,8770.0,8476.033203125,212320.0
2022-12-01,8940.0,8980.0,8770.0,8770.0,8476.033203125,194791.0
2022-12-02,8750.0,8750.0,8470.0,8510.0,8224.748046875,341786.0
2022-12-05,8660.0,8730.0,8560.0,8700.0,8408.3798828125,258702.0
2022-12-06,8650.0,8680.0,8550.0,8610.0,8321.396484375,221868.0
2022-12-07,8530.0,8750.0,8520.0,8740.0,8447.0390625,233794.0
2022-12-08,8700.0,8770.0,8660.0,8730.0,8437.3740234375,427773.0
2022-12-09,8800.0,8900.0,8700.0,8880.0,8582.3466796875,244817.0
2022-12-12,8880.0,8880.0,8770.0,8780.0,8485.6982421875,127510.0
2022-12-13,8800.0,8860.0,8730.0,8780.0,8485.6982421875,160048.0
2022-12-14,8790.0,8980.0,8790.0,8940.0,8640.3349609375,174254.0
2022-12-15,8940.0,9000.0,8870.0,8950.0,8650.0,152698.0
2022-12-16,8850.0,9000.0,8830.0,8900.0,8601.67578125,148656.0
2022-12-19,8910.0,8960.0,8810.0,8820.0,8524.357421875,91873.0
2022-12-20,8800.0,8890.0,8620.0,8760.0,8466.3681640625,202432.0
2022-12-21,8760.0,8820.0,8720.0,8730.0,8437.3740234375,169546.0
2022-12-22,8790.0,8980.0,8770.0,8950.0,8650.0,266517.0
2022-12-23,8860.0,9080.0,8780.0,8970.0,8669.3291015625,323959.0
2022-12-26,8970.0,9090.0,8900.0,9010.0,8707.98828125,326426.0
2022-12-27,9020.0,9090.0,8880.0,8950.0,8650.0,551721.0
2022-12-28,8760.0,8760.0,8360.0,8450.0,8450.0,511086.0
2022-12-29,8370.0,8390.0,8060.0,8100.0,8100.0,508854.0
2023-01-02,8130.0,8180.0,7840.0,7900.0,7900.0,315793.0
2023-01-03,7940.0,7950.0,7710.0,7940.0,7940.0,275200.0
2023-01-04,7830.0,8150.0,7830.0,8140.0,8140.0,153597.0
2023-01-05,8170.0,8170.0,8020.0,8130.0,8130.0,144450.0
2023-01-06,8060.0,8330.0,8050.0,8300.0,8300.0,204464.0
2023-01-09,8370.0,8480.0,8350.0,8470.0,8470.0,193650.0
2023-01-10,8340.0,8480.0,8310.0,8400.0,8400.0,136352.0
2023-01-11,8420.0,8500.0,8420.0,8500.0,8500.0,166612.0
2023-01-12,8500.0,8510.0,8390.0,8470.0,8470.0,167809.0
2023-01-13,8460.0,8510.0,8380.0,8470.0,8470.0,181058.0
2023-01-16,8480.0,8550.0,8410.0,8470.0,8470.0,153012.0
