Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,108800.0,111500.0,108000.0,111000.0,111000.0,30146.0
2022-10-28,112000.0,112500.0,109800.0,111000.0,111000.0,21516.0
2022-10-31,111200.0,112700.0,110600.0,111800.0,111800.0,19952.0
2022-11-01,111800.0,116200.0,110300.0,113100.0,113100.0,27371.0
2022-11-02,111300.0,113100.0,111200.0,113000.0,113000.0,15236.0
2022-11-03,110300.0,111800.0,108900.0,108900.0,108900.0,17710.0
2022-11-04,108900.0,110600.0,107500.0,109600.0,109600.0,17671.0
2022-11-07,109200.0,111700.0,109200.0,111000.0,111000.0,13840.0
2022-11-08,112100.0,117000.0,110800.0,117000.0,117000.0,45728.0
2022-11-09,118500.0,119000.0,115800.0,117100.0,117100.0,29143.0
2022-11-10,115000.0,120000.0,115000.0,119200.0,119200.0,55674.0
2022-11-11,121500.0,124700.0,119600.0,120700.0,120700.0,55922.0
2022-11-14,120200.0,120500.0,115800.0,116300.0,116300.0,32927.0
2022-11-15,116000.0,118000.0,115000.0,115700.0,115700.0,32451.0
2022-11-16,116100.0,117000.0,113900.0,115300.0,115300.0,26355.0
2022-11-17,114400.0,120100.0,114400.0,119000.0,119000.0,31600.0
2022-11-18,118200.0,121000.0,117900.0,120500.0,120500.0,31802.0
2022-11-21,120500.0,121700.0,118600.0,118600.0,118600.0,25921.0
2022-11-22,118100.0,119300.0,114700.0,114700.0,114700.0,27345.0
2022-11-23,115200.0,119400.0,115200.0,118900.0,118900.0,22979.0
2022-11-24,118500.0,121000.0,117400.0,118000.0,118000.0,25943.0
2022-11-25,118500.0,118700.0,114100.0,114100.0,114100.0,21540.0
2022-11-28,113800.0,115000.0,109400.0,109700.0,109700.0,33251.0
2022-11-29,110000.0,116800.0,109400.0,115000.0,115000.0,38520.0
2022-11-30,114100.0,117000.0,113600.0,114300.0,114300.0,21789.0
2022-12-01,118100.0,118800.0,115700.0,116400.0,116400.0,42181.0
2022-12-02,116500.0,117500.0,111500.0,112100.0,112100.0,36651.0
2022-12-05,114000.0,117900.0,113300.0,117900.0,117900.0,35271.0
2022-12-06,116900.0,123400.0,116400.0,120400.0,120400.0,63551.0
2022-12-07,119500.0,122700.0,118100.0,120500.0,120500.0,55074.0
2022-12-08,120600.0,125800.0,120600.0,124000.0,124000.0,95442.0
2022-12-09,126000.0,132400.0,124100.0,130000.0,130000.0,123645.0
2022-12-12,130000.0,134000.0,129000.0,130300.0,130300.0,73511.0
2022-12-13,131000.0,135000.0,129300.0,129300.0,129300.0,48978.0
2022-12-14,130300.0,133000.0,130200.0,131000.0,131000.0,33146.0
2022-12-15,128900.0,131800.0,127700.0,127800.0,127800.0,24179.0
2022-12-16,126600.0,133800.0,124400.0,131900.0,131900.0,52741.0
2022-12-19,131000.0,137900.0,130300.0,134100.0,134100.0,72829.0
2022-12-20,134600.0,139300.0,133300.0,135100.0,135100.0,68261.0
2022-12-21,136500.0,143600.0,135500.0,142600.0,142600.0,111808.0
2022-12-22,143300.0,144300.0,138000.0,140300.0,140300.0,69105.0
2022-12-23,138800.0,140000.0,136600.0,138300.0,138300.0,41991.0
2022-12-26,138200.0,142400.0,138000.0,140500.0,140500.0,45049.0
2022-12-27,141500.0,142500.0,139900.0,141900.0,141900.0,42388.0
2022-12-28,141200.0,141800.0,138300.0,138500.0,138500.0,47687.0
2022-12-29,137400.0,137900.0,132600.0,134900.0,134900.0,49630.0
2023-01-02,135200.0,137900.0,133700.0,134400.0,134400.0,36351.0
2023-01-03,137000.0,137000.0,131400.0,134500.0,134500.0,50674.0
2023-01-04,134500.0,136000.0,128700.0,128700.0,128700.0,40549.0
2023-01-05,129400.0,133400.0,129300.0,132200.0,132200.0,43893.0
2023-01-06,132200.0,133800.0,129700.0,132600.0,132600.0,27550.0
2023-01-09,133100.0,139600.0,133100.0,136400.0,136400.0,28440.0
2023-01-10,134500.0,134700.0,125500.0,128400.0,128400.0,102091.0
2023-01-11,129300.0,138200.0,128600.0,136300.0,136300.0,90576.0
2023-01-12,137100.0,139100.0,135000.0,138500.0,138500.0,48918.0
2023-01-13,138800.0,141100.0,137500.0,140500.0,140500.0,43331.0
2023-01-16,141300.0,146000.0,138500.0,145400.0,145400.0,79500.0
2023-01-17,144900.0,145700.0,141300.0,141900.0,141900.0,62425.0
2023-01-18,141900.0,143000.0,139900.0,140500.0,140500.0,31901.0
2023-01-19,140600.0,147000.0,138600.0,146300.0,146300.0,57509.0
2023-01-20,146400.0,149900.0,144200.0,144500.0,144500.0,50553.0
2023-01-25,147300.0,150000.0,144700.0,146100.0,146100.0,149952.0
2023-01-26,148900.0,148900.0,145100.0,146000.0,146000.0,23482.0
2023-01-27,146200.0,146800.0,142000.0,144000.0,144000.0,67492.0
2023-01-30,144300.0,146200.0,142200.0,142200.0,142200.0,36555.0
2023-01-31,141000.0,143300.0,140100.0,141100.0,141100.0,51914.0
2023-02-01,142600.0,146500.0,139600.0,145800.0,145800.0,70555.0
2023-02-02,148800.0,154200.0,148500.0,151200.0,151200.0,90146.0
2023-02-03,151100.0,154700.0,150500.0,154600.0,154600.0,70118.0
2023-02-06,154300.0,156900.0,153000.0,153600.0,153600.0,43133.0
2023-02-07,152500.0,156300.0,149000.0,151400.0,151400.0,77395.0
2023-02-08,152000.0,159000.0,152000.0,157400.0,157400.0,82679.0
2023-02-09,156800.0,164700.0,155300.0,163500.0,163500.0,108116.0
2023-02-10,165500.0,166500.0,132400.0,133800.0,133800.0,330862.0
2023-02-13,140000.0,140100.0,131000.0,133200.0,133200.0,362982.0
2023-02-14,133600.0,140400.0,130900.0,140400.0,140400.0,160722.0
2023-02-15,143100.0,143100.0,134100.0,134300.0,134300.0,185550.0
2023-02-16,135500.0,139000.0,135500.0,138500.0,138500.0,90719.0
2023-02-17,136300.0,138200.0,134200.0,134500.0,134500.0,86683.0
2023-02-20,137100.0,137700.0,133000.0,135000.0,135000.0,119256.0
