Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,7030.0,7090.0,6990.0,7070.0,7070.0,442768.0
2022-10-28,7070.0,7210.0,7020.0,7120.0,7120.0,734137.0
2022-10-31,7190.0,7200.0,7000.0,7090.0,7090.0,455763.0
2022-11-01,7090.0,7140.0,6950.0,7090.0,7090.0,729877.0
2022-11-02,7110.0,7170.0,7030.0,7110.0,7110.0,501757.0
2022-11-03,6970.0,7080.0,6940.0,7000.0,7000.0,597433.0
2022-11-04,7010.0,7070.0,6970.0,7060.0,7060.0,395529.0
2022-11-07,7100.0,7170.0,7030.0,7120.0,7120.0,359906.0
2022-11-08,7150.0,7180.0,7060.0,7120.0,7120.0,367821.0
2022-11-09,7200.0,7380.0,7150.0,7250.0,7250.0,927735.0
2022-11-10,7250.0,7480.0,7180.0,7310.0,7310.0,872813.0
2022-11-11,7520.0,7520.0,7400.0,7410.0,7410.0,777670.0
2022-11-14,7450.0,7640.0,7410.0,7500.0,7500.0,554857.0
2022-11-15,7540.0,7900.0,7390.0,7850.0,7850.0,1156249.0
2022-11-16,8150.0,8430.0,8070.0,8210.0,8210.0,2944401.0
2022-11-17,8210.0,8280.0,8080.0,8200.0,8200.0,994609.0
2022-11-18,8310.0,8310.0,8150.0,8190.0,8190.0,646961.0
2022-11-21,8200.0,8310.0,8060.0,8210.0,8210.0,745000.0
2022-11-22,8210.0,8250.0,7580.0,7630.0,7630.0,1338711.0
2022-11-23,7730.0,8020.0,7730.0,7890.0,7890.0,895531.0
2022-11-24,7930.0,8080.0,7920.0,8030.0,8030.0,341600.0
2022-11-25,8060.0,8060.0,7860.0,7980.0,7980.0,282555.0
2022-11-28,8000.0,8050.0,7850.0,7880.0,7880.0,424874.0
2022-11-29,7750.0,8020.0,7750.0,7970.0,7970.0,281755.0
2022-11-30,8020.0,8020.0,7730.0,7760.0,7760.0,628585.0
2022-12-01,7880.0,7940.0,7820.0,7940.0,7940.0,473915.0
2022-12-02,8000.0,8320.0,7960.0,8020.0,8020.0,974917.0
2022-12-05,8090.0,8300.0,8060.0,8200.0,8200.0,571827.0
2022-12-06,8160.0,8260.0,8070.0,8190.0,8190.0,516710.0
2022-12-07,8190.0,8490.0,8140.0,8400.0,8400.0,989867.0
2022-12-08,8540.0,8730.0,8460.0,8530.0,8530.0,2064550.0
2022-12-09,8550.0,8820.0,8510.0,8710.0,8710.0,1450214.0
2022-12-12,8690.0,8740.0,8370.0,8590.0,8590.0,879702.0
2022-12-13,8650.0,8790.0,8580.0,8600.0,8600.0,647437.0
2022-12-14,8650.0,8700.0,8510.0,8590.0,8590.0,566760.0
2022-12-15,8520.0,8630.0,8420.0,8500.0,8500.0,441130.0
2022-12-16,8380.0,8600.0,8360.0,8510.0,8510.0,389110.0
2022-12-19,8500.0,8620.0,8470.0,8580.0,8580.0,238202.0
2022-12-20,8570.0,8620.0,8390.0,8470.0,8470.0,449585.0
